Year,OrgCode,OrgName,OrgType,VacCode,Value
2016-17,E06000049,Cheshire East,LA,MMR_24m,95.5467720685112
2016-17,E06000049,Cheshire East,LA,MMR1_5y,97.8777393310265
2016-17,E06000049,Cheshire East,LA,MMR2_5y,92.2722029988466
2016-17,E06000049,Cheshire East,LA,PCV_12m,96.6477565755544
2016-17,E06000049,Cheshire East,LA,PCV_24m,93.7022397891963
2016-17,E06000049,Cheshire East,LA,Rota_12m,94.2753996905621
2016-17,E06000050,Cheshire West and Chester,LA,Cohort_12m,3677.0000000000000
2016-17,E06000050,Cheshire West and Chester,LA,Cohort_24m,3734.0000000000000
2016-17,E06000050,Cheshire West and Chester,LA,Cohort_5y,4021.0000000000000
2016-17,E06000050,Cheshire West and Chester,LA,DTaP_IPV_5y,94.9515046008456
2016-17,E06000050,Cheshire West and Chester,LA,DTaP_IPV_Hib_12m,96.6820777807996
2016-17,E06000050,Cheshire West and Chester,LA,DTaP_IPV_Hib_24m,97.6700589180503
2016-17,E06000050,Cheshire West and Chester,LA,DTaP_IPV_Hib_5y,96.7669733897041
2016-17,E06000050,Cheshire West and Chester,LA,Hib_MenC_24m,95.3401178361007
2016-17,E06000050,Cheshire West and Chester,LA,Hib_MenC_5y,94.5784630688883
2016-17,E06000050,Cheshire West and Chester,LA,MMR_24m,95.2062131762185
2016-17,E06000050,Cheshire West and Chester,LA,MMR1_5y,96.0457597612534
2016-17,E06000050,Cheshire West and Chester,LA,MMR2_5y,94.3297687142502
2016-17,E06000050,Cheshire West and Chester,LA,PCV_12m,96.7908621158553
2016-17,E06000050,Cheshire West and Chester,LA,PCV_24m,94.4563470808784
2016-17,E06000050,Cheshire West and Chester,LA,Rota_12m,95.5942344302420
2016-17,E06000051,Shropshire,LA,Cohort_12m,2929.0000000000000
2016-17,E06000051,Shropshire,LA,Cohort_24m,2871.0000000000000
2016-17,E06000051,Shropshire,LA,Cohort_5y,3097.0000000000000
2016-17,E06000051,Shropshire,LA,DTaP_IPV_5y,93.2192444300936
2016-17,E06000051,Shropshire,LA,DTaP_IPV_Hib_12m,96.1761693410721
2016-17,E06000051,Shropshire,LA,DTaP_IPV_Hib_24m,97.1090212469523
2016-17,E06000051,Shropshire,LA,DTaP_IPV_Hib_5y,97.1585405230869
2016-17,E06000051,Shropshire,LA,Hib_MenC_24m,95.9944270289098
2016-17,E06000051,Shropshire,LA,Hib_MenC_5y,96.3190184049080
2016-17,E06000051,Shropshire,LA,MMR_24m,96.0292580982236
2016-17,E06000051,Shropshire,LA,MMR1_5y,96.6742008395221
2016-17,E06000051,Shropshire,LA,MMR2_5y,92.7994833710042
2016-17,E06000051,Shropshire,LA,PCV_12m,96.2785933765790
2016-17,E06000051,Shropshire,LA,PCV_24m,96.0640891675374
2016-17,E06000051,Shropshire,LA,Rota_12m,93.3765790372141
2016-17,E06000052,Cornwall and Isles of Scilly,LA,Cohort_12m,5566.0000000000000
2016-17,E06000052,Cornwall and Isles of Scilly,LA,Cohort_24m,5673.0000000000000
2016-17,E06000052,Cornwall and Isles of Scilly,LA,Cohort_5y,6294.0000000000000
2016-17,E06000052,Cornwall and Isles of Scilly,LA,DTaP_IPV_5y,91.3568477915475
2016-17,E06000052,Cornwall and Isles of Scilly,LA,DTaP_IPV_Hib_12m,93.9453826805606
2016-17,E06000052,Cornwall and Isles of Scilly,LA,DTaP_IPV_Hib_24m,96.0514718843645
2016-17,E06000052,Cornwall and Isles of Scilly,LA,DTaP_IPV_Hib_5y,97.3466793771846
2016-17,E06000052,Cornwall and Isles of Scilly,LA,Hib_MenC_24m,92.5612550678653
2016-17,E06000052,Cornwall and Isles of Scilly,LA,Hib_MenC_5y,95.0746742929774
2016-17,E06000052,Cornwall and Isles of Scilly,LA,MMR_24m,92.9666842940243
2016-17,E06000052,Cornwall and Isles of Scilly,LA,MMR1_5y,96.1232920241500
2016-17,E06000052,Cornwall and Isles of Scilly,LA,MMR2_5y,90.9119796631713
2016-17,E06000052,Cornwall and Isles of Scilly,LA,PCV_12m,94.0352137980596
2016-17,E06000052,Cornwall and Isles of Scilly,LA,PCV_24m,92.9666842940243
2016-17,E06000052,Cornwall and Isles of Scilly,LA,Rota_12m,91.9331656485807
2016-17,E06000054,Wiltshire,LA,Cohort_12m,5283.0000000000000
2016-17,E06000054,Wiltshire,LA,Cohort_24m,5505.0000000000000
2016-17,E06000054,Wiltshire,LA,Cohort_5y,6137.0000000000000
2016-17,E06000054,Wiltshire,LA,DTaP_IPV_5y,88.7078377057194
2016-17,E06000054,Wiltshire,LA,DTaP_IPV_Hib_12m,95.4949839106568
2016-17,E06000054,Wiltshire,LA,DTaP_IPV_Hib_24m,95.2588555858311
2016-17,E06000054,Wiltshire,LA,DTaP_IPV_Hib_5y,94.7857259247189
2016-17,E06000054,Wiltshire,LA,Hib_MenC_24m,93.6784741144414
2016-17,E06000054,Wiltshire,LA,Hib_MenC_5y,93.3843897669871
2016-17,E06000054,Wiltshire,LA,MMR_24m,93.2970027247956
2016-17,E06000054,Wiltshire,LA,MMR1_5y,94.7368421052632
2016-17,E06000054,Wiltshire,LA,MMR2_5y,89.0174352289392
2016-17,E06000054,Wiltshire,LA,PCV_12m,95.4381979935643
2016-17,E06000054,Wiltshire,LA,PCV_24m,93.5876475930972
2016-17,E06000054,Wiltshire,LA,Rota_12m,92.9396176414916
2016-17,E06000055,Bedford,LA,Cohort_12m,2185.0000000000000
2016-17,E06000055,Bedford,LA,Cohort_24m,2178.0000000000000
2016-17,E06000055,Bedford,LA,Cohort_5y,2309.0000000000000
2016-17,E06000055,Bedford,LA,DTaP_IPV_5y,89.5625812039844
2016-17,E06000055,Bedford,LA,DTaP_IPV_Hib_12m,95.9725400457666
2016-17,E06000055,Bedford,LA,DTaP_IPV_Hib_24m,97.0615243342516
2016-17,E06000055,Bedford,LA,DTaP_IPV_Hib_5y,95.6691208315288
2016-17,E06000055,Bedford,LA,Hib_MenC_24m,94.6280991735537
2016-17,E06000055,Bedford,LA,Hib_MenC_5y,93.3304460805543
2016-17,E06000055,Bedford,LA,MMR_24m,94.8576675849403
2016-17,E06000055,Bedford,LA,MMR1_5y,96.4053702901689
2016-17,E06000055,Bedford,LA,MMR2_5y,89.3027284538761
2016-17,E06000055,Bedford,LA,PCV_12m,96.1556064073227
2016-17,E06000055,Bedford,LA,PCV_24m,93.9853076216713
2016-17,E06000055,Bedford,LA,Rota_12m,92.6773455377574
2016-17,E06000056,Central Bedfordshire,LA,Cohort_12m,3254.0000000000000
2016-17,E06000056,Central Bedfordshire,LA,Cohort_24m,3256.0000000000000
2016-17,E06000056,Central Bedfordshire,LA,Cohort_5y,3490.0000000000000
2016-17,E06000056,Central Bedfordshire,LA,DTaP_IPV_5y,89.4842406876791
2016-17,E06000056,Central Bedfordshire,LA,DTaP_IPV_Hib_12m,96.2507682851875
2016-17,E06000056,Central Bedfordshire,LA,DTaP_IPV_Hib_24m,97.6044226044226
2016-17,E06000056,Central Bedfordshire,LA,DTaP_IPV_Hib_5y,97.7936962750716
2016-17,E06000056,Central Bedfordshire,LA,Hib_MenC_24m,95.3316953316953
2016-17,E06000056,Central Bedfordshire,LA,Hib_MenC_5y,95.7020057306590
2016-17,E06000056,Central Bedfordshire,LA,MMR_24m,94.6253071253071
2016-17,E06000056,Central Bedfordshire,LA,MMR1_5y,97.4785100286533
2016-17,E06000056,Central Bedfordshire,LA,MMR2_5y,90.7163323782235
2016-17,E06000056,Central Bedfordshire,LA,PCV_12m,96.2200368776890
2016-17,E06000056,Central Bedfordshire,LA,PCV_24m,95.3009828009828
2016-17,E06000056,Central Bedfordshire,LA,Rota_12m,94.3454210202827
2016-17,E06000057,Northumberland,LA,Cohort_12m,2959.0000000000000
2016-17,E06000057,Northumberland,LA,Cohort_24m,2872.0000000000000
2016-17,E06000057,Northumberland,LA,Cohort_5y,3283.0000000000000
2016-17,E06000057,Northumberland,LA,DTaP_IPV_5y,90.4964971063052
2016-17,E06000057,Northumberland,LA,DTaP_IPV_Hib_12m,86.9550523825617
2016-17,E06000057,Northumberland,LA,DTaP_IPV_Hib_24m,97.3885793871866
2016-17,E06000057,Northumberland,LA,DTaP_IPV_Hib_5y,98.6902223575998
2016-17,E06000057,Northumberland,LA,Hib_MenC_24m,91.2256267409471
2016-17,E06000057,Northumberland,LA,Hib_MenC_5y,96.0402071276272
2016-17,E06000057,Northumberland,LA,MMR_24m,91.0515320334262
2016-17,E06000057,Northumberland,LA,MMR1_5y,98.4160828510509
2016-17,E06000057,Northumberland,LA,MMR2_5y,90.9229363387146
2016-17,E06000057,Northumberland,LA,PCV_12m,87.1578235890504
2016-17,E06000057,Northumberland,LA,PCV_24m,91.3300835654596
2016-17,E06000057,Northumberland,LA,Rota_12m,87.4281851977019
2016-17,E08000001,Bolton,LA,Cohort_12m,3686.0000000000000
2016-17,E08000001,Bolton,LA,Cohort_24m,3722.0000000000000
2016-17,E08000001,Bolton,LA,Cohort_5y,3929.0000000000000
2016-17,E08000001,Bolton,LA,DTaP_IPV_5y,93.5352506999237
2016-17,E08000001,Bolton,LA,DTaP_IPV_Hib_12m,97.0971242539338
2016-17,E08000001,Bolton,LA,DTaP_IPV_Hib_24m,98.1192907039226
2016-17,E08000001,Bolton,LA,DTaP_IPV_Hib_5y,97.0730465767371
2016-17,E08000001,Bolton,LA,Hib_MenC_24m,96.3729177861365
2016-17,E08000001,Bolton,LA,Hib_MenC_5y,96.0295240519216
2016-17,E08000001,Bolton,LA,MMR_24m,96.6415905427190
2016-17,E08000001,Bolton,LA,MMR1_5y,96.7421735810639
2016-17,E08000001,Bolton,LA,MMR2_5y,94.0188343089845
2016-17,E08000001,Bolton,LA,PCV_12m,96.9072164948454
2016-17,E08000001,Bolton,LA,PCV_24m,96.4803868887695
2016-17,E08000001,Bolton,LA,Rota_12m,91.6440586001085
2016-17,E08000002,Bury,LA,Cohort_12m,2445.0000000000000
2016-17,E08000002,Bury,LA,Cohort_24m,2421.0000000000000
2016-17,E08000002,Bury,LA,Cohort_5y,2589.0000000000000
2016-17,E08000002,Bury,LA,DTaP_IPV_5y,88.2966396292005
2016-17,E08000002,Bury,LA,DTaP_IPV_Hib_12m,95.4601226993865
2016-17,E08000002,Bury,LA,DTaP_IPV_Hib_24m,96.2825278810409
2016-17,E08000002,Bury,LA,DTaP_IPV_Hib_5y,96.9486288142140
2016-17,E08000002,Bury,LA,Hib_MenC_24m,89.4671623296159
2016-17,E08000002,Bury,LA,Hib_MenC_5y,91.9273850907686
2016-17,E08000002,Bury,LA,MMR_24m,90.4171829822388
2016-17,E08000002,Bury,LA,MMR1_5y,95.4808806488992
2016-17,E08000002,Bury,LA,MMR2_5y,89.5712630359212
2016-17,E08000002,Bury,LA,PCV_12m,93.7423312883436
2016-17,E08000002,Bury,LA,PCV_24m,89.9628252788104
2016-17,E08000002,Bury,LA,Rota_12m,74.7648261758691
2016-17,E08000003,Manchester,LA,Cohort_12m,8070.0000000000000
2016-17,E08000003,Manchester,LA,Cohort_24m,7978.0000000000000
2016-17,E08000003,Manchester,LA,Cohort_5y,8182.0000000000000
2016-17,E08000003,Manchester,LA,DTaP_IPV_5y,78.6482522610609
2016-17,E08000003,Manchester,LA,DTaP_IPV_Hib_12m,92.8376703841388
2016-17,E08000003,Manchester,LA,DTaP_IPV_Hib_24m,94.4346954123841
2016-17,E08000003,Manchester,LA,DTaP_IPV_Hib_5y,94.6467856269861
2016-17,E08000003,Manchester,LA,Hib_MenC_24m,89.5462521935322
2016-17,E08000003,Manchester,LA,Hib_MenC_5y,91.6401857736495
2016-17,E08000003,Manchester,LA,MMR_24m,90.2105790925044
2016-17,E08000003,Manchester,LA,MMR1_5y,94.3656807626497
2016-17,E08000003,Manchester,LA,MMR2_5y,84.0992422390614
2016-17,E08000003,Manchester,LA,PCV_12m,92.5154894671623
2016-17,E08000003,Manchester,LA,PCV_24m,89.3331662070694
2016-17,E08000003,Manchester,LA,Rota_12m,85.0433705080545
2016-17,E08000004,Oldham,LA,Cohort_12m,3420.0000000000000
2016-17,E08000004,Oldham,LA,Cohort_24m,3412.0000000000000
2016-17,E08000004,Oldham,LA,Cohort_5y,3467.0000000000000
2016-17,E08000004,Oldham,LA,DTaP_IPV_5y,90.5970579751947
2016-17,E08000004,Oldham,LA,DTaP_IPV_Hib_12m,97.8947368421053
2016-17,E08000004,Oldham,LA,DTaP_IPV_Hib_24m,97.7432590855803
2016-17,E08000004,Oldham,LA,DTaP_IPV_Hib_5y,97.3464089991347
2016-17,E08000004,Oldham,LA,Hib_MenC_24m,93.7280187573271
2016-17,E08000004,Oldham,LA,Hib_MenC_5y,93.5679261609461
2016-17,E08000004,Oldham,LA,MMR_24m,95.0762016412661
2016-17,E08000004,Oldham,LA,MMR1_5y,96.8560715315835
2016-17,E08000004,Oldham,LA,MMR2_5y,92.2699740409576
2016-17,E08000004,Oldham,LA,PCV_12m,96.1403508771930
2016-17,E08000004,Oldham,LA,PCV_24m,94.3434935521688
2016-17,E08000004,Oldham,LA,Rota_12m,73.4502923976608
2016-17,E08000005,Rochdale,LA,Cohort_12m,2968.0000000000000
2016-17,E08000005,Rochdale,LA,Cohort_24m,2920.0000000000000
2016-17,E08000005,Rochdale,LA,Cohort_5y,3140.0000000000000
2016-17,E08000005,Rochdale,LA,DTaP_IPV_5y,93.8853503184713
2016-17,E08000005,Rochdale,LA,DTaP_IPV_Hib_12m,98.6859838274932
2016-17,E08000005,Rochdale,LA,DTaP_IPV_Hib_24m,98.4246575342466
2016-17,E08000005,Rochdale,LA,DTaP_IPV_Hib_5y,98.5031847133758
2016-17,E08000005,Rochdale,LA,Hib_MenC_24m,95.5479452054795
2016-17,E08000005,Rochdale,LA,Hib_MenC_5y,95.1592356687898
2016-17,E08000005,Rochdale,LA,MMR_24m,96.0616438356165
2016-17,E08000005,Rochdale,LA,MMR1_5y,98.0254777070064
2016-17,E08000005,Rochdale,LA,MMR2_5y,94.1082802547771
2016-17,E08000005,Rochdale,LA,PCV_12m,96.0579514824798
2016-17,E08000005,Rochdale,LA,PCV_24m,95.2397260273973
2016-17,E08000005,Rochdale,LA,Rota_12m,83.5242587601078
2016-17,E08000006,Salford,LA,Cohort_12m,3651.0000000000000
2016-17,E08000006,Salford,LA,Cohort_24m,3418.0000000000000
2016-17,E08000006,Salford,LA,Cohort_5y,3521.0000000000000
2016-17,E08000006,Salford,LA,DTaP_IPV_5y,94.4049985799489
2016-17,E08000006,Salford,LA,DTaP_IPV_Hib_12m,95.8915365653246
2016-17,E08000006,Salford,LA,DTaP_IPV_Hib_24m,96.8402574605032
2016-17,E08000006,Salford,LA,DTaP_IPV_Hib_5y,96.5634762851463
2016-17,E08000006,Salford,LA,Hib_MenC_24m,93.5342305441779
2016-17,E08000006,Salford,LA,Hib_MenC_5y,90.6276625958535
2016-17,E08000006,Salford,LA,MMR_24m,95.4359274429491
2016-17,E08000006,Salford,LA,MMR1_5y,97.1030957114456
2016-17,E08000006,Salford,LA,MMR2_5y,95.2570292530531
2016-17,E08000006,Salford,LA,PCV_12m,93.3442892358258
2016-17,E08000006,Salford,LA,PCV_24m,93.7682855471036
2016-17,E08000006,Salford,LA,Rota_12m,92.4404272801972
2016-17,E08000007,Stockport,LA,Cohort_12m,3506.0000000000000
2016-17,E08000007,Stockport,LA,Cohort_24m,3440.0000000000000
2016-17,E08000007,Stockport,LA,Cohort_5y,3475.0000000000000
2016-17,E08000007,Stockport,LA,DTaP_IPV_5y,89.6690647482014
2016-17,E08000007,Stockport,LA,DTaP_IPV_Hib_12m,95.4649172846549
2016-17,E08000007,Stockport,LA,DTaP_IPV_Hib_24m,97.0639534883721
2016-17,E08000007,Stockport,LA,DTaP_IPV_Hib_5y,98.5899280575539
2016-17,E08000007,Stockport,LA,Hib_MenC_24m,93.2267441860465
2016-17,E08000007,Stockport,LA,Hib_MenC_5y,97.0935251798561
2016-17,E08000007,Stockport,LA,MMR_24m,93.4011627906977
2016-17,E08000007,Stockport,LA,MMR1_5y,98.5035971223022
2016-17,E08000007,Stockport,LA,MMR2_5y,92.9208633093525
2016-17,E08000007,Stockport,LA,PCV_12m,95.7501426126640
2016-17,E08000007,Stockport,LA,PCV_24m,93.5755813953488
2016-17,E08000007,Stockport,LA,Rota_12m,93.2116371933828
2016-17,E08000008,Tameside,LA,Cohort_12m,2620.0000000000000
2016-17,E08000008,Tameside,LA,Cohort_24m,2831.0000000000000
2016-17,E08000008,Tameside,LA,Cohort_5y,3077.0000000000000
2016-17,E08000008,Tameside,LA,DTaP_IPV_5y,94.8001299967501
2016-17,E08000008,Tameside,LA,DTaP_IPV_Hib_12m,97.7099236641221
2016-17,E08000008,Tameside,LA,DTaP_IPV_Hib_24m,98.5517484987637
2016-17,E08000008,Tameside,LA,DTaP_IPV_Hib_5y,98.9600259993500
2016-17,E08000008,Tameside,LA,Hib_MenC_24m,97.2094666195691
2016-17,E08000008,Tameside,LA,Hib_MenC_5y,98.1800454988625
2016-17,E08000008,Tameside,LA,MMR_24m,97.1388202048746
2016-17,E08000008,Tameside,LA,MMR1_5y,98.7325316867078
2016-17,E08000008,Tameside,LA,MMR2_5y,95.8401039974001
2016-17,E08000008,Tameside,LA,PCV_12m,95.8778625954199
2016-17,E08000008,Tameside,LA,PCV_24m,97.1741434122218
2016-17,E08000008,Tameside,LA,Rota_12m,90.7251908396946
2016-17,E08000009,Trafford,LA,Cohort_12m,2784.0000000000000
2016-17,E08000009,Trafford,LA,Cohort_24m,2729.0000000000000
2016-17,E08000009,Trafford,LA,Cohort_5y,3104.0000000000000
2016-17,E08000009,Trafford,LA,DTaP_IPV_5y,94.2654639175258
2016-17,E08000009,Trafford,LA,DTaP_IPV_Hib_12m,98.2758620689655
2016-17,E08000009,Trafford,LA,DTaP_IPV_Hib_24m,98.4243312568706
2016-17,E08000009,Trafford,LA,DTaP_IPV_Hib_5y,96.2951030927835
2016-17,E08000009,Trafford,LA,Hib_MenC_24m,95.7127152803225
2016-17,E08000009,Trafford,LA,Hib_MenC_5y,94.0721649484536
2016-17,E08000009,Trafford,LA,MMR_24m,96.0791498717479
2016-17,E08000009,Trafford,LA,MMR1_5y,96.7783505154639
2016-17,E08000009,Trafford,LA,MMR2_5y,95.4252577319588
2016-17,E08000009,Trafford,LA,PCV_12m,96.6954022988506
2016-17,E08000009,Trafford,LA,PCV_24m,95.5294979846098
2016-17,E08000009,Trafford,LA,Rota_12m,82.3635057471265
2016-17,E08000010,Wigan,LA,Cohort_12m,3533.0000000000000
2016-17,E08000010,Wigan,LA,Cohort_24m,3640.0000000000000
2016-17,E08000010,Wigan,LA,Cohort_5y,3933.0000000000000
2016-17,E08000010,Wigan,LA,DTaP_IPV_5y,92.1434019832189
2016-17,E08000010,Wigan,LA,DTaP_IPV_Hib_12m,96.6317577129918
2016-17,E08000010,Wigan,LA,DTaP_IPV_Hib_24m,96.9780219780220
2016-17,E08000010,Wigan,LA,DTaP_IPV_Hib_5y,97.5336892957030
2016-17,E08000010,Wigan,LA,Hib_MenC_24m,94.9725274725275
2016-17,E08000010,Wigan,LA,Hib_MenC_5y,95.1436562420544
2016-17,E08000010,Wigan,LA,MMR_24m,94.5054945054945
2016-17,E08000010,Wigan,LA,MMR1_5y,96.9997457411645
2016-17,E08000010,Wigan,LA,MMR2_5y,91.2280701754386
2016-17,E08000010,Wigan,LA,PCV_12m,96.8864987262949
2016-17,E08000010,Wigan,LA,PCV_24m,94.7252747252747
2016-17,E08000010,Wigan,LA,Rota_12m,93.9994339088593
2016-17,E08000011,Knowsley,LA,Cohort_12m,1918.0000000000000
2016-17,E08000011,Knowsley,LA,Cohort_24m,1979.0000000000000
2016-17,E08000011,Knowsley,LA,Cohort_5y,1997.0000000000000
2016-17,E08000011,Knowsley,LA,DTaP_IPV_5y,89.3340010015022
2016-17,E08000011,Knowsley,LA,DTaP_IPV_Hib_12m,93.7434827945777
2016-17,E08000011,Knowsley,LA,DTaP_IPV_Hib_24m,97.0692268822638
2016-17,E08000011,Knowsley,LA,DTaP_IPV_Hib_5y,97.3960941412118
2016-17,E08000011,Knowsley,LA,Hib_MenC_24m,93.6331480545730
2016-17,E08000011,Knowsley,LA,Hib_MenC_5y,97.1457185778668
2016-17,E08000011,Knowsley,LA,MMR_24m,93.5826174835776
2016-17,E08000011,Knowsley,LA,MMR1_5y,97.9969954932399
2016-17,E08000011,Knowsley,LA,MMR2_5y,89.8848272408613
2016-17,E08000011,Knowsley,LA,PCV_12m,93.2221063607925
2016-17,E08000011,Knowsley,LA,PCV_24m,94.0373926225366
2016-17,E08000011,Knowsley,LA,Rota_12m,89.5724713242961
2016-17,E08000012,Liverpool,LA,Cohort_12m,5846.0000000000000
2016-17,E08000012,Liverpool,LA,Cohort_24m,5901.0000000000000
2016-17,E08000012,Liverpool,LA,Cohort_5y,5845.0000000000000
2016-17,E08000012,Liverpool,LA,DTaP_IPV_5y,88.5201026518392
2016-17,E08000012,Liverpool,LA,DTaP_IPV_Hib_12m,94.0985289086555
2016-17,E08000012,Liverpool,LA,DTaP_IPV_Hib_24m,95.7125910862566
2016-17,E08000012,Liverpool,LA,DTaP_IPV_Hib_5y,95.3806672369547
2016-17,E08000012,Liverpool,LA,Hib_MenC_24m,92.9672936790375
2016-17,E08000012,Liverpool,LA,Hib_MenC_5y,92.6432848588537
2016-17,E08000012,Liverpool,LA,MMR_24m,92.5944755126250
2016-17,E08000012,Liverpool,LA,MMR1_5y,95.7570573139435
2016-17,E08000012,Liverpool,LA,MMR2_5y,87.8870829769033
2016-17,E08000012,Liverpool,LA,PCV_12m,94.2011631885049
2016-17,E08000012,Liverpool,LA,PCV_24m,92.7808845958312
2016-17,E08000012,Liverpool,LA,Rota_12m,88.0088949709203
2016-17,E08000013,St. Helens,LA,Cohort_12m,2089.0000000000000
2016-17,E08000013,St. Helens,LA,Cohort_24m,2029.0000000000000
2016-17,E08000013,St. Helens,LA,Cohort_5y,2240.0000000000000
2016-17,E08000013,St. Helens,LA,DTaP_IPV_5y,88.7946428571429
2016-17,E08000013,St. Helens,LA,DTaP_IPV_Hib_12m,92.8195308760172
2016-17,E08000013,St. Helens,LA,DTaP_IPV_Hib_24m,96.0078856579596
2016-17,E08000013,St. Helens,LA,DTaP_IPV_Hib_5y,97.2767857142857
2016-17,E08000013,St. Helens,LA,Hib_MenC_24m,90.5372104484968
2016-17,E08000013,St. Helens,LA,Hib_MenC_5y,96.0267857142857
2016-17,E08000013,St. Helens,LA,MMR_24m,90.4386397240020
2016-17,E08000013,St. Helens,LA,MMR1_5y,97.0982142857143
2016-17,E08000013,St. Helens,LA,MMR2_5y,88.3928571428571
2016-17,E08000013,St. Helens,LA,PCV_12m,92.8674006701771
2016-17,E08000013,St. Helens,LA,PCV_24m,91.3257762444554
2016-17,E08000013,St. Helens,LA,Rota_12m,91.3355672570608
2016-17,E08000014,Sefton,LA,Cohort_12m,2708.0000000000000
2016-17,E08000014,Sefton,LA,Cohort_24m,2777.0000000000000
2016-17,E08000014,Sefton,LA,Cohort_5y,2848.0000000000000
2016-17,E08000014,Sefton,LA,DTaP_IPV_5y,90.7654494382023
2016-17,E08000014,Sefton,LA,DTaP_IPV_Hib_12m,94.1654357459380
2016-17,E08000014,Sefton,LA,DTaP_IPV_Hib_24m,95.8228303925099
2016-17,E08000014,Sefton,LA,DTaP_IPV_Hib_5y,97.0856741573034
2016-17,E08000014,Sefton,LA,Hib_MenC_24m,92.4738926899532
2016-17,E08000014,Sefton,LA,Hib_MenC_5y,94.8033707865169
2016-17,E08000014,Sefton,LA,MMR_24m,92.0057616132517
2016-17,E08000014,Sefton,LA,MMR1_5y,96.8047752808989
2016-17,E08000014,Sefton,LA,MMR2_5y,94.4873595505618
2016-17,E08000014,Sefton,LA,PCV_12m,95.0886262924668
2016-17,E08000014,Sefton,LA,PCV_24m,92.2218221101908
2016-17,E08000014,Sefton,LA,Rota_12m,90.2141802067947
2016-17,E08000015,Wirral,LA,Cohort_12m,3601.0000000000000
2016-17,E08000015,Wirral,LA,Cohort_24m,3626.0000000000000
2016-17,E08000015,Wirral,LA,Cohort_5y,3985.0000000000000
2016-17,E08000015,Wirral,LA,DTaP_IPV_5y,94.4040150564617
2016-17,E08000015,Wirral,LA,DTaP_IPV_Hib_12m,96.2788114412663
2016-17,E08000015,Wirral,LA,DTaP_IPV_Hib_24m,97.5730832873690
2016-17,E08000015,Wirral,LA,DTaP_IPV_Hib_5y,97.9924717691343
2016-17,E08000015,Wirral,LA,Hib_MenC_24m,95.1185879757308
2016-17,E08000015,Wirral,LA,Hib_MenC_5y,93.8017565872020
2016-17,E08000015,Wirral,LA,MMR_24m,95.2013237727523
2016-17,E08000015,Wirral,LA,MMR1_5y,97.4905897114178
2016-17,E08000015,Wirral,LA,MMR2_5y,93.8519447929737
2016-17,E08000015,Wirral,LA,PCV_12m,96.1955012496529
2016-17,E08000015,Wirral,LA,PCV_24m,95.0358521787093
2016-17,E08000015,Wirral,LA,Rota_12m,93.5573451818939
2016-17,E08000016,Barnsley,LA,Cohort_12m,2892.0000000000000
2016-17,E08000016,Barnsley,LA,Cohort_24m,2885.0000000000000
2016-17,E08000016,Barnsley,LA,Cohort_5y,3144.0000000000000
2016-17,E08000016,Barnsley,LA,DTaP_IPV_5y,95.5788804071247
2016-17,E08000016,Barnsley,LA,DTaP_IPV_Hib_12m,96.7842323651452
2016-17,E08000016,Barnsley,LA,DTaP_IPV_Hib_24m,98.1975736568458
2016-17,E08000016,Barnsley,LA,DTaP_IPV_Hib_5y,99.1094147582697
2016-17,E08000016,Barnsley,LA,Hib_MenC_24m,96.7417677642981
2016-17,E08000016,Barnsley,LA,Hib_MenC_5y,96.8829516539440
2016-17,E08000016,Barnsley,LA,MMR_24m,96.4644714038128
2016-17,E08000016,Barnsley,LA,MMR1_5y,98.5687022900763
2016-17,E08000016,Barnsley,LA,MMR2_5y,95.2926208651399
2016-17,E08000016,Barnsley,LA,PCV_12m,96.9225449515906
2016-17,E08000016,Barnsley,LA,PCV_24m,96.7764298093588
2016-17,E08000016,Barnsley,LA,Rota_12m,94.7441217150761
2016-17,E08000017,Doncaster,LA,Cohort_12m,3575.0000000000000
2016-17,E08000017,Doncaster,LA,Cohort_24m,3614.0000000000000
